22.783914,-102.616828
22.783882,-102.616813
22.783866,-102.616798
22.783853,-102.616798
22.783842,-102.616783
22.783792,-102.616783
22.783781,-102.616783
22.783763,-102.616767
22.783769,-102.616783
22.783735,-102.616767
22.783720,-102.616767
22.783702,-102.616767
22.783687,-102.616767
22.783679,-102.616767
22.783666,-102.616767
22.783687,-102.616783
0.000000,0.000000
0.000000,0.000000
